id,key,value,type
4455916068,addr:street,Waller Street,regular
4455916069,addr:housenumber,1633,regular
4455916069,addr:street,Waller Street,regular
4455916070,addr:housenumber,1635,regular
4455916070,addr:street,Waller Street,regular
4455916071,addr:housenumber,1652,regular
4455916071,addr:street,Waller Street,regular
4455916072,addr:housenumber,1655,regular
4455916072,addr:street,Waller Street,regular
4455916073,addr:housenumber,1727,regular
4455916073,addr:street,Waller Street,regular
4455916074,addr:housenumber,1727,regular
4455916074,addr:street,Waller Street,regular
4455916075,addr:housenumber,1733,regular
4455916075,addr:street,Waller Street,regular
4455916076,addr:housenumber,1735,regular
4455916076,addr:street,Waller Street,regular
4455916077,addr:housenumber,1737,regular
4455916077,addr:street,Waller Street,regular
4455916078,addr:housenumber,1741,regular
4455916078,addr:street,Waller Street,regular
4455916079,addr:housenumber,1743,regular
4455916079,addr:street,Waller Street,regular
4455916080,addr:housenumber,1745,regular
4455916080,addr:street,Waller Street,regular
4455916081,addr:housenumber,1747,regular
4455916081,addr:street,Waller Street,regular
4455916082,addr:housenumber,1773,regular
4455916082,addr:street,Waller Street,regular
4455916083,addr:housenumber,1573,regular
4455916083,addr:street,Waller Street,regular
4455916085,barrier,gate,regular
4455916087,barrier,gate,regular
4455916087,bicycle,no,regular
4455916087,foot,no,regular
4455923660,addr:housenumber,1457,regular
4455923660,addr:street,Waller Street,regular
4455923661,addr:housenumber,1459,regular
4455923661,addr:street,Waller Street,regular
4455923662,addr:housenumber,1463,regular
4455923662,addr:street,Waller Street,regular
4455923663,addr:housenumber,1465,regular
4455923663,addr:street,Waller Street,regular
4455923664,addr:housenumber,1469,regular
4455923664,addr:street,Waller Street,regular
4455923665,addr:housenumber,1471,regular
4455923665,addr:street,Waller Street,regular
4455923666,addr:housenumber,1473,regular
4455923666,addr:street,Waller Street,regular
4455923667,addr:city,San Francisco,regular
4455923667,addr:housenumber,1501,regular
4455923667,addr:postcode,94117,regular
4455923667,addr:state,California,regular
4455923667,addr:street,Waller Street,regular
4455923667,email,info@soulfulpilates.com,regular
4455923667,leisure,fitness_centre,regular
4455923667,name,Soulful Pilates,regular
4455923667,phone,+14156644890,regular
4455923667,sport,gymnastics,regular
4455923667,start_date,2005,regular
4455923667,website,http://www.soulfulpilates.com/,regular
4455923668,addr:housenumber,1503,regular
4455923668,addr:street,Waller Street,regular
4455923669,addr:housenumber,1513,regular
4455923669,addr:street,Waller Street,regular
4455923670,addr:housenumber,1515,regular
4455923670,addr:street,Waller Street,regular
4455923671,addr:housenumber,701,regular
4455923671,addr:street,Clayton Street,regular
4455923672,addr:housenumber,709,regular
4455923672,addr:street,Ashbury Street,regular
4455923673,addr:housenumber,711,regular
4455923673,addr:street,Ashbury Street,regular
4455946675,addr:housenumber,1301,regular
4455946675,addr:street,Waller Street,regular
4455946676,addr:housenumber,1301A,regular
4455946676,addr:street,Waller Street,regular
4455946677,addr:housenumber,1303,regular
4455946677,addr:street,Waller Street,regular
4455946678,addr:housenumber,1307,regular
4455946678,addr:street,Waller Street,regular
4455946679,addr:housenumber,1309,regular
4455946679,addr:street,Masonic Avenue,regular
4455946680,addr:housenumber,1309,regular
4455946680,addr:street,Waller Street,regular
4455946681,addr:housenumber,1311,regular
4455946681,addr:street,Masonic Avenue,regular
4455946682,addr:housenumber,1313,regular
4455946682,addr:street,Masonic Avenue,regular
4455946683,addr:housenumber,1317,regular
4455946683,addr:street,Masonic Avenue,regular
4455946684,addr:housenumber,1319,regular
4455946684,addr:street,Masonic Avenue,regular
4455946685,addr:housenumber,1321,regular
4455946685,addr:street,Masonic Avenue,regular
4455946686,addr:housenumber,1321,regular
4455946686,addr:street,Waller Street,regular
4455946687,addr:housenumber,1323,regular
4455946687,addr:street,Waller Street,regular
4455946688,addr:housenumber,1327,regular
4455946688,addr:street,Waller Street,regular
4455946689,addr:housenumber,1329,regular
4455946689,addr:street,Waller Street,regular
4455946690,addr:housenumber,1333,regular
4455946690,addr:street,Waller Street,regular
4455946691,addr:housenumber,1335,regular
4455946691,addr:street,Waller Street,regular
4455946692,addr:housenumber,1339,regular
4455946692,addr:street,Waller Street,regular
4455946693,addr:housenumber,1341,regular
4455946693,addr:street,Waller Street,regular
4455946694,addr:housenumber,1343,regular
4455946694,addr:street,Waller Street,regular
4455946695,addr:housenumber,1359,regular
4455946695,addr:street,Waller Street,regular
4455946696,addr:housenumber,1361,regular
4455946696,addr:street,Waller Street,regular
4455946697,addr:housenumber,1363,regular
4455946697,addr:street,Waller Street,regular
4455946698,addr:housenumber,1369,regular
4455946698,addr:street,Waller Street,regular
4455946699,addr:housenumber,1371,regular
4455946699,addr:street,Waller Street,regular
4455946700,addr:housenumber,1373,regular
4455946700,addr:street,Waller Street,regular
4455946701,addr:housenumber,1385,regular
4455946701,addr:street,Waller Street,regular
4455946702,addr:housenumber,1387,regular
4455946702,addr:street,Waller Street,regular
4455946703,addr:housenumber,1389,regular
4455946703,addr:street,Waller Street,regular
4455946704,addr:housenumber,700,regular
4455946704,addr:street,Ashbury Street,regular
4455946705,addr:housenumber,702,regular
4455946705,addr:street,Ashbury Street,regular
4455946706,addr:housenumber,1305,regular
4455946706,addr:street,Waller Street,regular
4455956814,addr:housenumber,1201,regular
4455956814,addr:postcode,94117,regular
4455956814,addr:street,Waller Street,regular
4455956814,amenity,post_box,regular
4455956814,collection_times,Mo-Fr 13:45; Sa 09:30,regular
4455956814,operator,USPS,regular
4455956815,addr:housenumber,1203,regular
4455956815,addr:street,Waller Street,regular
4455956816,addr:housenumber,1209,regular
4455956816,addr:street,Waller Street,regular
4455956817,addr:housenumber,1211,regular
4455956817,addr:street,Waller Street,regular
4455956818,addr:housenumber,1215,regular
4455956818,addr:street,Waller Street,regular
4455956819,addr:housenumber,1217,regular
4455956819,addr:street,Waller Street,regular
4455956820,addr:housenumber,1219,regular
4455956820,addr:street,Waller Street,regular
4455956821,addr:housenumber,1221,regular
4455956821,addr:street,Waller Street,regular
4455956822,addr:housenumber,1225,regular
4455956822,addr:street,Waller Street,regular
4455956823,addr:housenumber,1245,regular
4455956823,addr:street,Waller Street,regular
4455956824,addr:housenumber,1247,regular
4455956824,addr:street,Waller Street,regular
4455956825,addr:housenumber,1250,regular
4455956825,addr:street,Waller Street,regular
4455956826,addr:housenumber,1251,regular
4455956826,addr:street,Waller Street,regular
4455956827,addr:housenumber,1253,regular
4455956827,addr:street,Waller Street,regular
4455956828,addr:housenumber,1265,regular
4455956828,addr:street,Waller Street,regular
4455956829,addr:housenumber,1267,regular
4455956829,addr:street,Waller Street,regular
4455956830,addr:housenumber,1275,regular
4455956830,addr:street,Waller Street,regular
4455956831,addr:housenumber,1277,regular
4455956831,addr:street,Waller Street,regular
4455956832,addr:housenumber,1279,regular
4455956832,addr:street,Waller Street,regular
4455956833,addr:housenumber,1281,regular
4455956833,addr:street,Waller Street,regular
4455956834,addr:housenumber,1283,regular
4455956834,addr:street,Waller Street,regular
4455956835,addr:housenumber,1285,regular
4455956835,addr:street,Waller Street,regular
4455956836,addr:housenumber,1351,regular
4455956836,addr:street,Haight Street,regular
4458650789,addr:housenumber,401,regular
4458650789,addr:street,Ashbury Street,regular
4458650790,addr:housenumber,403,regular
4458650790,addr:street,Ashbury Street,regular
4458650791,addr:housenumber,415,regular
4458650791,addr:street,Ashbury Street,regular
4458650792,addr:housenumber,417,regular
4458650792,addr:street,Ashbury Street,regular
4458665717,addr:housenumber,1651,regular
4458665717,addr:street,Oak Street,regular
4458665718,addr:housenumber,1653,regular
4458665718,addr:street,Oak Street,regular
4458665719,addr:housenumber,1655,regular
4458665719,addr:street,Oak Street,regular
4458665720,addr:housenumber,1657,regular
4458665720,addr:street,Oak Street,regular
4458665721,addr:housenumber,1659,regular
4458665721,addr:street,Oak Street,regular
4458665722,addr:housenumber,1661,regular
4458665722,addr:street,Oak Street,regular
4458665723,addr:housenumber,1663,regular
4458665723,addr:street,Oak Street,regular
4458665724,addr:housenumber,1665,regular
4458665724,addr:street,Oak Street,regular
4458665725,addr:housenumber,1667,regular
4458665725,addr:street,Oak Street,regular
4458665726,addr:housenumber,1697,regular
4458665726,addr:street,Oak Street,regular
4458665727,addr:housenumber,1699,regular
4458665727,addr:street,Oak Street,regular
4467802664,addr:city,San Francisco,regular
4467802664,addr:housenumber,2565,regular
4467802664,addr:postcode,94110,regular
4467802664,addr:state,California,regular
4467802664,addr:street,Mission Street,regular
4467802664,category,Bars,regular
4467802664,name,Balancoire,regular
4467802664,phone,+14159200577,regular
4467802664,website,http://balancoiresf.com,regular
4468245793,addr:housenumber,651,regular
4468245793,addr:street,Market Street,regular
4468245793,name,See,regular
4468245793,name:en,See,regular
4468245793,opening_hours,Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 12:00-17:00,regular
4468245793,shop,optician,regular
4468251491,addr:city,San Francisco,regular
4468251491,addr:housenumber,685,regular
4468251491,addr:postcode,94105,regular
4468251491,addr:state,California,regular
4468251491,addr:street,Market Street,regular
4468251491,name,Lens Crafters,regular
4468251491,name:en,Lens Crafters,regular
4468251491,opening_hours,Mo-Fr 09:00-18:00; Sa 09:00-17:00; Su 11:00-17:00,regular
4468251491,phone,+14158960680,regular
4468251491,shop,optician,regular
4468251491,website,https://www.lenscrafters.com/,regular
4468275491,amenity,atm,regular
4468275491,operator,Bank of America,regular
4468277190,addr:housenumber,653,regular
4468277190,addr:street,Market Street,regular
4468277190,name,Moleskin,regular
4468277190,name:en,Moleskin,regular
4468277190,shop,gift,regular
4468299590,addr:housenumber,615,regular
4468299590,addr:postcode,94105,regular
4468299590,addr:street,Market Street,regular
4468299590,amenity,fast_food,regular
4468299590,cuisine,deli,regular
4468299590,name,Lee's Deli,regular
4468299590,name:en,Lee's Deli,regular
4468299591,addr:street,Market Street,regular
4468299591,name,Boudin,regular
4468299591,name:en,Boudin,regular
4468299591,shop,bakery,regular
4468386989,addr:housenumber,645,regular
4468386989,addr:street,Market Street,regular
4468386989,name,Manika,regular
4468386989,name:en,Manika,regular
4468386989,opening_hours,Mo-Fr 10:00-19:00; Sa 10:00-18:00,regular
4468386989,phone,+14153991990,regular
4468386989,shop,jewelry,regular
4468386989,website,http://manikajewelry.com/,regular
4468394989,addr:housenumber,643,regular
4468394989,addr:street,Market Street,regular
4468394989,name,The Rafael's,regular
4468394989,name:en,The Rafael's,regular
4468394989,opening_hours,Mo-Sa 10:00-18:00,regular
4468394989,phone,+14159746772,regular
4468394989,shop,clothes,regular
4471102185,amenity,restaurant,regular
4471102185,cuisine,mexican,regular
4471102185,name,Tacos Club,regular
4471556944,railway,crossing,regular
4471556945,railway,crossing,regular
4471556946,railway,level_crossing,regular
4471556947,railway,level_crossing,regular
4471556948,railway,level_crossing,regular
4471556949,railway,level_crossing,regular
4471556950,railway,crossing,regular
4471556951,railway,crossing,regular
4471556952,railway,crossing,regular
4471591436,amenity,post_box,regular
4471591436,operator,USPS,regular
4472669435,railway,crossing,regular
4472669436,railway,crossing,regular
4472669437,railway,level_crossing,regular
4472669438,railway,level_crossing,regular
4472669439,railway,level_crossing,regular
4472669440,railway,level_crossing,regular
4472669441,railway,crossing,regular
4472669442,railway,level_crossing,regular
4472669443,railway,level_crossing,regular
4472669444,railway,level_crossing,regular
4472669445,railway,level_crossing,regular
4477962359,railway,crossing,regular
4477962360,railway,crossing,regular
4482129190,amenity,atm,regular
4482129190,operator,Bitcoin ATM,regular
4482170889,amenity,atm,regular
4482170889,operator,Wells Fargo,regular
4482171289,amenity,restaurant,regular
4482171289,cuisine,asian,regular
4482171289,name,Panda Express,regular
4482171289,name:de,Panda Express,regular
4482171289,name:en,Panda Express,regular
4482434591,addr:city,San Francisco,regular
4482434591,addr:housenumber,1901,regular
4482434591,addr:postcode,94123,regular
4482434591,addr:state,California,regular
4482434591,addr:street,Union Street,regular
4482434591,amenity,bar,regular
4482434591,name,Bus Stop,regular
4482434591,name:en,Bus Stop,regular
4482434591,phone,+14155676905,regular
4482434591,website,http://www.busstop-sf.com/,regular
4482438889,addr:city,San Francisco,regular
4482438889,addr:housenumber,406,regular
4482438889,addr:postcode,94102,regular
4482438889,addr:state,California,regular
4482438889,addr:street,Hayes Street,regular
4482438889,amenity,bar,regular
4482438889,name,Dobbs Ferry Bar,regular
4482438889,name:en,Dobbs Ferry Bar,regular
4482438889,website,http://www.dobbsferrysf.com/dobbs-bar/,regular
4485989999,alt_name,Market on Market,regular
4485989999,level,0,regular
4485989999,name,The Market,regular
4485989999,shop,supermarket,regular
4485989999,short_name,MoM,regular
4485989999,website,http://www.visitthemarket.com/,regular
4485990000,amenity,fast_food,regular
4485990000,cuisine,pizza,regular
4485990000,level,0,regular
4485990000,name,Slice House by Tony Gemignani,regular
4485990000,website,http://www.visitthemarket.com/food/pizzeria/,regular
4485990001,amenity,fast_food,regular
4485990001,brand,Azalina’s,regular
4485990001,cuisine,malaysian,regular
4485990001,level,0,regular
4485990001,name,Azalina’s,regular
4485990001,website,http://www.visitthemarket.com/food/azalinas/,regular
4485990002,amenity,restaurant,regular
4485990002,cuisine,tapas,regular
4485990002,level,0,regular
4485990002,name,Tapas Bar,regular
4485990002,website,http://www.visitthemarket.com/food/tapas-bar/,regular
4485990003,amenity,fast_food,regular
4485990003,cuisine,juice,regular
4485990003,level,0,regular
4485990003,name,Project Juice,regular
4485990003,website,http://www.visitthemarket.com/shops/project-juice/,regular
4485990004,amenity,fast_food,regular
4485990004,cuisine,sushi,regular
4485990004,level,0,regular
4485990004,name,Sushi & Oyster Bar,regular
4485990005,amenity,fast_food,regular
4485990005,cuisine,tacos,regular
4485990005,level,0,regular
4485990005,name,Taco Bar,regular
4485990005,website,http://www.visitthemarket.com/food/taco-bar/,regular
4487829905,railway,level_crossing,regular
4487829906,railway,level_crossing,regular
4487829908,railway,level_crossing,regular
4487829909,railway,level_crossing,regular
4487829910,railway,crossing,regular
4487829911,railway,level_crossing,regular
4487829913,railway,level_crossing,regular
4487829915,railway,crossing,regular
4487829917,railway,crossing,regular
4487829918,railway,level_crossing,regular
4491444358,addr:city,San Francisco,regular
4491444358,addr:housenumber,1315,regular
4491444358,addr:postcode,94107,regular
4491444358,addr:state,California,regular
4491444358,addr:street,18th Street,regular
4491444358,amenity,cafe,regular
4491444358,cuisine,cafe,regular
4491444358,internet_access,wlan,regular
4491444358,name,Farley's,regular
4491444358,opening_hours,6:30 AM - 9 PM,regular
4491444358,website,farleyscoffee.com,regular
4493103508,railway,level_crossing,regular
4493103509,railway,level_crossing,regular
4493103512,railway,crossing,regular
4493184767,railway,level_crossing,regular
4493184768,railway,level_crossing,regular
4493184769,railway,level_crossing,regular
4493184770,railway,level_crossing,regular
4493184771,railway,level_crossing,regular
4493184772,railway,level_crossing,regular
4493184773,railway,level_crossing,regular
4493184774,railway,level_crossing,regular
4493184775,railway,level_crossing,regular
4493506214,railway,level_crossing,regular
4493506215,railway,level_crossing,regular
4493506216,railway,level_crossing,regular
4493506217,railway,level_crossing,regular
4493506218,railway,level_crossing,regular
4493506219,railway,level_crossing,regular
4493506220,railway,level_crossing,regular
4493506221,railway,level_crossing,regular
4493506222,railway,level_crossing,regular
4493506223,railway,level_crossing,regular
4495540990,railway,crossing,regular
4495540991,railway,level_crossing,regular
4495540992,railway,level_crossing,regular
4495540993,railway,level_crossing,regular
4495540994,railway,level_crossing,regular
4495540995,railway,crossing,regular
4495540996,railway,level_crossing,regular
4495540997,railway,level_crossing,regular
4495540998,railway,level_crossing,regular
4495540999,railway,crossing,regular
4495541000,railway,crossing,regular
4496149785,railway,level_crossing,regular
4496149786,railway,level_crossing,regular
4496149787,railway,level_crossing,regular
4496149788,railway,level_crossing,regular
4496150589,railway,crossing,regular
4496150590,railway,crossing,regular
4496150591,railway,crossing,regular
4496150592,railway,level_crossing,regular
4496150593,railway,level_crossing,regular
4496150594,railway,level_crossing,regular
4496150595,railway,level_crossing,regular
4496150596,railway,level_crossing,regular
4496150597,railway,level_crossing,regular
4496150598,railway,level_crossing,regular
4498256594,amenity,bar,regular
4498256594,name,Bartlett Hall sports bar,regular
4498319692,addr:housenumber,433,regular
4498319692,addr:street,Mason Street,regular
4498319692,name,Blazing Saddles Bike Rental,regular
4498319692,opening_hours,Mo-Su 08:00-18:30,regular
4498319692,phone,+14152028888,regular
4498319692,shop,bicycle,regular
4498319692,website,https://www.blazingsaddles.com,regular
4498319693,amenity,restaurant,regular
4498319693,name,B Restaurant&Bar Outdoor,regular
4498319693,opening_hours,Mo-Su 11:30-21:00,regular
4498319693,website,http://bsanfrancisco.com,regular
4498827891,addr:street,18th Street,regular
4498827891,internet_access,wlan,regular
4498827891,name,Cafe UB,regular
4498827891,name:en,Cafe UB,regular
4498827891,opening_hours,Mo-Su 07:00-06:00,regular
4498827891,shop,bakery,regular
4501009658,railway,level_crossing,regular
4501009659,railway,level_crossing,regular
4501009660,railway,level_crossing,regular
4501009661,railway,level_crossing,regular
4501286258,railway,level_crossing,regular
4501286259,railway,level_crossing,regular
4502608502,addr:city,San Francisco,regular
4502608502,addr:postcode,94111,regular
4502608502,addr:state,California,regular
4502608502,name,Bain & Company,regular
4502608502,office,company,regular
4502608502,phone,+14156271000,regular
4502608502,website,http://www.bain.com/offices/sanfrancisco/en_us/index.aspx,regular
4503467067,railway,level_crossing,regular
4503467068,railway,level_crossing,regular
4503467069,railway,level_crossing,regular
4503467070,railway,level_crossing,regular
4503467071,railway,level_crossing,regular
4503467072,railway,level_crossing,regular
4503467073,railway,level_crossing,regular
4503467074,railway,level_crossing,regular
4503467075,railway,level_crossing,regular
4503467076,railway,level_crossing,regular
4503467077,railway,level_crossing,regular
4503467078,railway,level_crossing,regular
4503467079,railway,level_crossing,regular
4503467080,railway,level_crossing,regular
4503467081,railway,crossing,regular
4503467082,railway,level_crossing,regular
4503467083,railway,level_crossing,regular
4503467084,railway,level_crossing,regular
4504980273,railway,level_crossing,regular
4504980274,railway,level_crossing,regular
4504980275,railway,level_crossing,regular
4504980276,railway,level_crossing,regular
4504980277,railway,level_crossing,regular
4504980278,railway,level_crossing,regular
4504980279,railway,level_crossing,regular
4504980280,railway,level_crossing,regular
4505381648,railway,level_crossing,regular
4505381649,railway,level_crossing,regular
4505381650,railway,level_crossing,regular
4505381651,railway,level_crossing,regular
4505381652,railway,level_crossing,regular
4505381653,railway,crossing,regular
4505381654,railway,level_crossing,regular
4505381655,railway,level_crossing,regular
4505381656,railway,level_crossing,regular
4505381657,railway,level_crossing,regular
4505381658,railway,crossing,regular
4505381659,railway,crossing,regular
4505381660,railway,level_crossing,regular
4509844217,addr:city,San Francisco,regular
4509844217,addr:housenumber,2136,regular
4509844217,addr:postcode,94123,regular
4509844217,addr:street,Union Street,regular
4509844217,amenity,restaurant,regular
4509844217,cuisine,italian,regular
4509844217,name,Contrada,regular
4509844217,phone,+14159268916,regular
4509844217,website,http://contradasf.com,regular
4511427205,addr:city,San Francisco,regular
4511427205,addr:housenumber,414,regular
4511427205,addr:postcode,94102,regular
4511427205,addr:state,California,regular
4511427205,addr:street,Mason Street,regular
4511427205,description,"San Francisco photo studio rental. Photography rental, video production, event venue, off-site, workshops",regular
4511427205,name,4th Story Studios,regular
4511427205,website,http://www.4thstorystudios.com,regular
4511428040,addr:city,San Francisco,regular
4511428040,addr:housenumber,414,regular
4511428040,addr:postcode,94102,regular
4511428040,addr:state,California,regular
4511428040,addr:street,Mason Street,regular
4511428040,craft,photographer,regular
4511428040,description,"Commercial Photographer San Francisco. Product photography, advertising, still life.",regular
4511428040,name,Drew Wright,regular
4511428040,website,http://www.drewwright.com,regular
4513023134,addr:housenumber,406,regular
4513023134,addr:street,Clement Street,regular
4513023134,amenity,bar,regular
4513023134,name,Neck of the Woods,regular
4513422477,addr:city,San Francisco,regular
4513422477,addr:housenumber,1086,regular
4513422477,addr:postcode,94103,regular
4513422477,addr:state,California,regular
4513422477,addr:street,Folsom Street,regular
4513422477,name,ManyLabs,regular
4513422477,office,cooperative,regular
4513492102,addr:city,San Francisco,regular
4513492102,addr:housenumber,1065,regular
4513492102,addr:postcode,94103,regular
4513492102,addr:state,California,regular
4513492102,addr:street,Folsom Street,regular
4513492103,addr:city,San Francisco,regular
4513492103,addr:housenumber,1061,regular
4513492103,addr:postcode,94103,regular
4513492103,addr:state,California,regular
4513492103,addr:street,Folsom Street,regular
4513492104,addr:city,San Francisco,regular
4513492104,addr:housenumber,1063,regular
4513492104,addr:postcode,94103,regular
4513492104,addr:state,California,regular
4513492104,addr:street,Folsom Street,regular
4513492105,addr:city,San Francisco,regular
4513492105,addr:housenumber,1058,regular
4513492105,addr:postcode,94103,regular
4513492105,addr:state,California,regular
4513492105,addr:street,Folsom Street,regular
4513492106,addr:city,San Francisco,regular
4513492106,addr:housenumber,1056,regular
4513492106,addr:postcode,94103,regular
4513492106,addr:state,California,regular
4513492106,addr:street,Folsom Street,regular
4513492107,addr:city,San Francisco,regular
4513492107,addr:housenumber,1054,regular
4513492107,addr:postcode,94103,regular
4513492107,addr:state,California,regular
4513492107,addr:street,Folsom Street,regular
4513492108,addr:city,San Francisco,regular
4513492108,addr:housenumber,1060,regular
4513492108,addr:postcode,94103,regular
4513492108,addr:state,California,regular
4513492108,addr:street,Folsom Street,regular
4513492109,addr:city,San Francisco,regular
4513492109,addr:housenumber,1062,regular
4513492109,addr:postcode,94103,regular
4513492109,addr:state,California,regular
4513492109,addr:street,Folsom Street,regular
4513492110,addr:city,San Francisco,regular
4513492110,addr:housenumber,1080,regular
4513492110,addr:postcode,94103,regular
4513492110,addr:state,California,regular
4513492110,addr:street,Folsom Street,regular
4516187333,amenity,bar,regular
4516187333,name,The Armory Club,regular
4516193228,amenity,restaurant,regular
4516193228,cuisine,american,regular
4516193228,name,Crafty Fox,regular
4518466190,amenity,restaurant,regular
4518466190,cuisine,vietnamese,regular
4518466190,name,Pho Tan Hoa,regular
4518466190,name:en,Pho Tan Hoa,regular
4518527291,addr:housenumber,3317,regular
4518527291,addr:postcode,94123,regular
4518527291,addr:street,Steiner Street,regular
4518527291,amenity,restaurant,regular
4518527291,cuisine,japanese,regular
4518527291,name,Chotto,regular
4518527291,website,http://chottosf.com,regular
4518550490,addr:housenumber,2223,regular
4518550490,addr:postcode,94123,regular
4518550490,addr:street,Union Street,regular
4518550490,amenity,restaurant,regular
4518550490,cuisine,french,regular
4518550490,name,Gamine,regular
4518550490,website,http://gaminesf.com,regular
4518564989,addr:postcode,94105,regular
4518564989,amenity,restaurant,regular
4518564989,cuisine,french,regular
4518564989,name,RN74,regular
4518564989,website,http://RN74.com,regular
4521469191,amenity,restaurant,regular
4521469191,cuisine,japanese,regular
4521469191,name,Nama Sushi,regular
4521475525,addr:housenumber,69,regular
4521475525,addr:street,Bluxome Street,regular
4521475525,craft,brewery,regular
4521475525,name,Local Brewing,regular
4521475525,note,location might be off a little,regular
4524265936,amenity,vending_machine,regular
4524265936,operator,Clipper,regular
4524265936,vending,public_transport_tickets,regular
4524265937,amenity,vending_machine,regular
4524265937,operator,Caltrain,regular
4524265937,vending,public_transport_tickets,regular
4527812889,addr:housenumber,1911,regular
4527812889,addr:street,Fillmore Street,regular
4527812889,amenity,restaurant,regular
4527812889,cuisine,italian,regular
4527812889,name,SPQR,regular
4527819589,addr:housenumber,2174,regular
4527819589,addr:street,Market Street,regular
4527819589,amenity,restaurant,regular
4527819589,cuisine,tapas,regular
4527819589,name,Aatxe,regular
4527819589,wikidata,Q20977858,regular
4530915847,addr:street,Mint Plaza,regular
4530915847,amenity,bank,regular
4530915847,name,San Francisco Fire Credit Union,regular
4531532689,addr:housenumber,1525,regular
4531532689,addr:postcode,95115,regular
4531532689,addr:street,Fillmore Street,regular
4531532689,amenity,restaurant,regular
4531532689,cuisine,american,regular
4531532689,name,Progress,regular
4531532689,website,http://theprogress-sf.com,regular
4533347390,addr:housenumber,580,regular
4533347390,addr:street,Sutter Street,regular
4533347390,amenity,restaurant,regular
4533347390,name,Pacific Cocktail Haven,regular
4533347391,addr:housenumber,561,regular
4533347391,addr:street,Valencia Street,regular
4533347391,amenity,restaurant,regular
4533347391,name,Bar Tartine,regular
4533350891,addr:housenumber,2518,regular
4533350891,addr:street,Mission Street,regular
4533350891,amenity,restaurant,regular
4533350891,name,El Techo,regular
4533350941,amenity,restaurant,regular
4533350941,name,Dim Sum Club,regular
4533350941,name:en,Dim Sum Club,regular
4534852891,addr:housenumber,55,regular
4534852891,addr:street,Cyril Magnin Street,regular
4534852891,amenity,restaurant,regular
4534852891,cuisine,thai,regular
4534852891,name,Kin Khao,regular
4534868891,addr:housenumber,3416,regular
4534868891,addr:street,19th Street,regular
4534868891,amenity,restaurant,regular
4534868891,name,Lazy Bear,regular
4534900789,addr:housenumber,199,regular
4534900789,addr:street,Gough,regular
4534900789,amenity,restaurant,regular
4534900789,name,Rich Table,regular
4536361678,addr:housenumber,15,regular
4536361678,addr:street,Drumm Street,regular
4536361678,name,Drumm Market,regular
4536361678,shop,alcohol,regular
4536362161,addr:housenumber,7,regular
4536362161,addr:street,Drumm Street,regular
4536362161,amenity,fast_food,regular
4536362161,name,Taco Bell,regular
4537292373,addr:housenumber,1684,regular
4537292373,addr:street,Page Street,regular
4537292374,addr:housenumber,1686,regular
4537292374,addr:street,Page Street,regular
4537292375,addr:housenumber,1690,regular
4537292375,addr:street,Page Street,regular
4537292376,addr:housenumber,1688,regular
4537292376,addr:street,Page Street,regular
4537292377,addr:housenumber,1692,regular
4537292377,addr:street,Page Street,regular
4537292378,addr:housenumber,1694,regular
4537292378,addr:street,Page Street,regular
4537292379,addr:housenumber,1696,regular
4537292379,addr:street,Page Street,regular
4537292380,addr:housenumber,1698,regular
4537292380,addr:street,Page Street,regular
4537292381,addr:housenumber,1724,regular
4537292381,addr:street,Page Street,regular
4537292382,addr:housenumber,1722,regular
4537292382,addr:street,Page Street,regular
4537292383,addr:housenumber,1720,regular
4537292383,addr:street,Page Street,regular
4537292384,addr:housenumber,1730,regular
4537292384,addr:street,Page Street,regular
4537292385,addr:housenumber,1726,regular
4537292385,addr:street,Page Street,regular
4537292386,addr:housenumber,1742,regular
4537292386,addr:street,Page Street,regular
4537292387,addr:housenumber,1738,regular
4537292387,addr:street,Page Street,regular
4537292388,addr:housenumber,1736,regular
4537292388,addr:street,Page Street,regular
4537298789,addr:housenumber,1734,regular
4537298789,addr:street,Page Street,regular
4537298790,addr:housenumber,1732,regular
4537298790,addr:street,Page Street,regular
4537298791,addr:housenumber,1750,regular
4537298791,addr:street,Page Street,regular
4537298792,addr:housenumber,1752,regular
4537298792,addr:street,Page Street,regular
4537298793,addr:housenumber,1754,regular
4537298793,addr:street,Page Street,regular
4537298794,addr:housenumber,1770,regular
4537298794,addr:street,Page Street,regular
4537298795,addr:housenumber,1768,regular
4537298795,addr:street,Page Street,regular
4537298796,addr:housenumber,1778,regular
4537298796,addr:street,Page Street,regular
4537298797,addr:housenumber,1776,regular
4537298797,addr:street,Page Street,regular
4537298798,addr:housenumber,1792,regular
4537298798,addr:street,Page Street,regular
4537298799,addr:housenumber,1790,regular
4537298799,addr:street,Page Street,regular
4538762501,addr:housenumber,1848,regular
4538762501,addr:street,Page Street,regular
4538762502,addr:housenumber,1846,regular
4538762502,addr:street,Page Street,regular
4538762503,addr:housenumber,1844,regular
4538762503,addr:street,Page Street,regular
4538762504,addr:housenumber,1866,regular
4538762504,addr:street,Page Street,regular
4538762505,addr:housenumber,1864,regular
4538762505,addr:street,Page Street,regular
4538762506,addr:housenumber,1862,regular
4538762506,addr:street,Page Street,regular
4538804836,addr:housenumber,451,regular
4538804836,addr:street,Ashbury Street,regular
4538804837,addr:housenumber,449,regular
4538804837,addr:street,Ashbury Street,regular
4538804838,addr:housenumber,1632,regular
4538804838,addr:street,Page Street,regular
4538804839,addr:housenumber,1630,regular
